state,date,race_eth,case_rate
Utah,12/13/2020,AIAN,5763.460146
Utah,12/13/2020,Hispanic,12225.19446
Utah,12/16/2020,NHPI,13375.92414
Utah,12/16/2020,White,4923.952047
Utah,12/16/2020,Black,5533.788816
Utah,12/16/2020,Asian,4018.820503
Utah,12/16/2020,AIAN,5939.364674
Utah,12/16/2020,Hispanic,12468.02322
Utah,12/20/2020,NHPI,13751.6072
Utah,12/20/2020,White,5172.041948
Utah,12/20/2020,Black,5750.736651
Utah,12/20/2020,Asian,4177.068436
Utah,12/20/2020,AIAN,6149.760287
Utah,12/20/2020,Hispanic,12838.10983
Utah,12/23/2020,NHPI,13966.57023
Utah,12/23/2020,White,5336.352256
Utah,12/23/2020,Black,5889.971829
Utah,12/23/2020,Asian,4251.538051
Utah,12/23/2020,AIAN,6286.000069
Utah,12/23/2020,Hispanic,13051.93765
Utah,12/27/2020,NHPI,14217.69527
Utah,12/27/2020,White,5516.492206
Utah,12/27/2020,Black,6003.302788
Utah,12/27/2020,Asian,4386.937352
Utah,12/27/2020,AIAN,6425.688959
Utah,12/27/2020,Hispanic,13256.02635
Utah,12/30/2020,NHPI,14452.74831
Utah,12/30/2020,White,5698.394847
Utah,12/30/2020,Black,6093.967555
Utah,12/30/2020,Asian,4468.176933
Utah,12/30/2020,AIAN,6580.898838
Utah,12/30/2020,Hispanic,13462.2793
Utah,1/3/2021,NHPI,14752.08936
Utah,1/3/2021,White,5984.883728
Utah,1/3/2021,Black,6093.967555
Utah,1/3/2021,Asian,4606.114971
Utah,1/3/2021,AIAN,6798.192667
Utah,1/3/2021,Hispanic,13793.62585
Utah,1/6/2021,NHPI,15043.39441
Utah,1/6/2021,White,6217.904363
Utah,1/6/2021,Black,6408.056212
Utah,1/6/2021,Asian,4731.359324
Utah,1/6/2021,AIAN,6967.198979
Utah,1/6/2021,Hispanic,14077.1425
Utah,1/10/2021,NHPI,15511.49148
Utah,1/10/2021,White,6549.912107
Utah,1/10/2021,Black,6631.480102
Utah,1/10/2021,Asian,4917.533363
Utah,1/10/2021,AIAN,7210.361122
Utah,1/10/2021,Hispanic,14531.63483
Utah,1/13/2021,NHPI,15800.78753
Utah,1/13/2021,White,6757.978589
Utah,1/13/2021,Black,6801.47654
Utah,1/13/2021,Asian,5059.702629
Utah,1/13/2021,AIAN,7400.062084
Utah,1/13/2021,Hispanic,14812.7708
Utah,1/17/2021,NHPI,16136.29058
Utah,1/17/2021,White,6986.920844
Utah,1/17/2021,Black,6977.949033
Utah,1/17/2021,Asian,5179.023263
Utah,1/17/2021,AIAN,7638.050564
Utah,1/17/2021,Hispanic,15109.92222
Utah,1/20/2021,NHPI,16292.99261
Utah,1/20/2021,White,7101.461097
Utah,1/20/2021,Black,7073.470842
Utah,1/20/2021,Asian,5262.801581
Utah,1/20/2021,AIAN,7712.206395
Utah,1/20/2021,Hispanic,15257.09116
Utah,1/24/2021,NHPI,16604.38766
Utah,1/24/2021,White,7300.783256
Utah,1/24/2021,Black,7279.085581
Utah,1/24/2021,Asian,5412.587058
Utah,1/24/2021,AIAN,7877.763598
Utah,1/24/2021,Hispanic,15544.28703
Utah,1/27/2021,NHPI,16767.11668
Utah,1/27/2021,White,7409.378752
Utah,1/27/2021,Black,7363.274293
Utah,1/27/2021,Asian,5482.825445
Utah,1/27/2021,AIAN,7989.859621
Utah,1/27/2021,Hispanic,15680.63473
Utah,1/31/2021,NHPI,17012.21472
Utah,1/31/2021,White,7558.688918
Utah,1/31/2021,Black,7502.509471
Utah,1/31/2021,Asian,5597.914851
Utah,1/31/2021,AIAN,8098.506536
Utah,1/31/2021,Hispanic,15880.82778
Utah,2/3/2021,NHPI,17114.67374
Utah,2/3/2021,White,7644.300326
Utah,2/3/2021,Black,7578.603115
Utah,2/3/2021,Asian,5651.228326
Utah,2/3/2021,AIAN,8164.039596
Utah,2/3/2021,Hispanic,16003.75714
Utah,2/7/2021,NHPI,17293.47477
Utah,2/7/2021,White,7764.336023
Utah,2/7/2021,Black,7666.029855
Utah,2/7/2021,Asian,5726.544187
Utah,2/7/2021,AIAN,8229.572655
Utah,2/7/2021,Hispanic,16144.21691
Utah,2/10/2021,NHPI,17409.99679
Utah,2/10/2021,White,7834.083225
Utah,2/10/2021,Black,7719.457307
Utah,2/10/2021,Asian,5771.395205
Utah,2/10/2021,AIAN,8272.686511
Utah,2/10/2021,Hispanic,16231.21973
Utah,2/14/2021,NHPI,17562.68081
Utah,2/14/2021,White,7936.80309
Utah,2/14/2021,Black,7837.645306
Utah,2/14/2021,Asian,5836.556119
Utah,2/14/2021,AIAN,8376.159763
Utah,2/14/2021,Hispanic,16358.04473
Utah,2/17/2021,NHPI,17622.95082
Utah,2/17/2021,White,7988.301272
Utah,2/17/2021,Black,7874.882622
Utah,2/17/2021,Asian,5861.097242
Utah,2/17/2021,AIAN,8405.477184
Utah,2/17/2021,Hispanic,16419.72583
Utah,2/21/2021,NHPI,17715.36483
Utah,2/21/2021,White,8080.445
Utah,2/21/2021,Black,7947.738238
Utah,2/21/2021,Asian,5931.335629
Utah,2/21/2021,AIAN,8469.28569
Utah,2/21/2021,Hispanic,16529.45327
Utah,2/24/2021,NHPI,17793.71585
Utah,2/24/2021,White,8129.834867
Utah,2/24/2021,Black,7994.689635
Utah,2/24/2021,Asian,5949.953033
Utah,2/24/2021,AIAN,8529.645087
Utah,2/24/2021,Hispanic,16587.45515
Utah,2/28/2021,NHPI,17882.11186
Utah,2/28/2021,White,8199.927695
Utah,2/28/2021,Black,8056.212156
Utah,2/28/2021,Asian,5993.111561
Utah,2/28/2021,AIAN,8612.423688
Utah,2/28/2021,Hispanic,16667.09952
Utah,3/3/2021,NHPI,17942.38187
Utah,3/3/2021,White,8240.089365
Utah,3/3/2021,Black,8096.687498
Utah,3/3/2021,Asian,6014.267701
Utah,3/3/2021,AIAN,8650.363881
Utah,3/3/2021,Hispanic,16711.2502
Utah,3/7/2021,NHPI,17942.38187
Utah,3/7/2021,White,8240.089365
Utah,3/7/2021,Black,8096.687498
Utah,3/7/2021,Asian,6014.267701
Utah,3/7/2021,AIAN,8650.363881
Utah,3/7/2021,Hispanic,16711.2502
Utah,4/3/2021,NHPI,18388.37994
Utah,4/3/2021,White,8582.880622
Utah,4/3/2021,Black,8342.77758
Utah,4/3/2021,Asian,6250.370232
Utah,4/3/2021,AIAN,8883.178698
Utah,4/3/2021,Hispanic,17108.82278
Utah,4/21/2021,NHPI,18651.55898
Utah,4/21/2021,White,8812.030252
Utah,4/21/2021,Black,8632.581032
Utah,4/21/2021,Asian,6445.006728
Utah,4/21/2021,AIAN,9097.023419
Utah,4/21/2021,Hispanic,17438.00508
Utah,4/29/2021,NHPI,18778.126
Utah,4/29/2021,White,8890.383527
Utah,4/29/2021,Black,8742.673963
Utah,4/29/2021,Asian,6514.398869
Utah,4/29/2021,AIAN,9172.903804
Utah,4/29/2021,Hispanic,17568.72573
Utah,5/7/2021,NHPI,18894.64802
Utah,5/7/2021,White,8952.492408
Utah,5/7/2021,Black,8831.719716
Utah,5/7/2021,Asian,6548.248695
Utah,5/7/2021,AIAN,9241.885972
Utah,5/7/2021,Hispanic,17660.05705
Utah,5/14/2021,NHPI,19029.25104
Utah,5/14/2021,White,9018.057544
Utah,5/14/2021,Black,8920.76547
Utah,5/14/2021,Asian,6605.793398
Utah,5/14/2021,AIAN,9286.724382
Utah,5/14/2021,Hispanic,17763.07531
Utah,6/18/2021,NHPI,19467.21311
Utah,6/18/2021,White,9237.495101
Utah,6/18/2021,Black,9165.236538
Utah,6/18/2021,Asian,6743.731435
Utah,6/18/2021,AIAN,9514.365537
Utah,6/18/2021,Hispanic,18118.44503
Utah,6/25/2021,NHPI,19467.21311
Utah,6/25/2021,White,9237.495101
Utah,6/25/2021,Black,9165.236538
Utah,6/25/2021,Asian,6743.731435
Utah,6/25/2021,AIAN,9514.365537
Utah,6/25/2021,Hispanic,18118.44503
Utah,7/14/2021,NHPI,19766.55416
Utah,7/14/2021,White,9446.080021
Utah,7/14/2021,Black,9372.470291
Utah,7/14/2021,Asian,6866.437052
Utah,7/14/2021,AIAN,9693.719174
Utah,7/14/2021,Hispanic,18381.18488
Utah,8/26/2021,NHPI,21182.89939
Utah,8/26/2021,White,10248.34566
Utah,8/26/2021,Black,10079.97928
Utah,8/26/2021,Asian,7336.103377
Utah,8/26/2021,AIAN,10395.61273
Utah,8/26/2021,Hispanic,19438.85347
Utah,9/11/2021,NHPI,22183.38155
Utah,9/11/2021,White,10946.16332
Utah,9/11/2021,Black,10617.49182
Utah,9/11/2021,Asian,7739.762543
Utah,9/11/2021,AIAN,11171.66213
Utah,9/11/2021,Hispanic,20257.37251
Utah,10/4/2021,NHPI,23107.5217
Utah,10/4/2021,White,11690.22564
Utah,10/4/2021,Black,11219.76492
Utah,10/4/2021,Asian,8150.191675
Utah,10/4/2021,AIAN,11933.91508
Utah,10/4/2021,Hispanic,21068.10027
Utah,10/18/2021,NHPI,23625.84378
Utah,10/18/2021,White,12167.67255
Utah,10/18/2021,Black,11572.70991
Utah,10/18/2021,Asian,8468.380032
Utah,10/18/2021,AIAN,12404.71838
Utah,10/18/2021,Hispanic,21564.14618
Utah,11/5/2021,NHPI,24523.86692
Utah,11/5/2021,White,12955.94037
Utah,11/5/2021,Black,12158.79286
Utah,11/5/2021,Asian,9005.746008
Utah,11/5/2021,AIAN,13260.09726
Utah,11/5/2021,Hispanic,22423.78596
Utah,12/25/2021,NHPI,24811.15397
Utah,12/25/2021,White,14669.51646
Utah,12/25/2021,Black,11650.42256
Utah,12/25/2021,Asian,9572.730581
Utah,12/25/2021,AIAN,12097.74773
Utah,12/25/2021,Hispanic,24469.43431
Utah,1/14/2022,NHPI,30122.95082
Utah,1/14/2022,White,17397.05375
Utah,1/14/2022,Black,14648.83593
Utah,1/14/2022,Asian,12653.06468
Utah,1/14/2022,AIAN,13837.82292
Utah,1/14/2022,Hispanic,29077.98656
